clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
6,8005,0,1,0,0,0,0,0,0,1,0,0,0,0.4512381710778749,1.2779793628925353,0.23709794354819969,0.5836221264333139,0.5438846643240708,0.7370681445054934
6,954,0,0,1,0,0,0,1,0,0,0,0,0,-1.0047581768122802,-0.3108916896411048,-0.20452860001304574,-1.2059556308839043,-1.1454207027097292,-1.210412321199085
2,4633,0,0,1,0,0,0,0,0,1,0,0,0,0.4512381710778749,-1.7616000419544218,-0.20452860001304574,0.6899336763729499,0.7093320971778961,0.4649936676791191
2,12696,0,0,1,0,0,0,0,0,0,0,0,1,2.5728328494321007,0.587165861790954,-1.0877816871355366,2.0719838255882275,2.067742598504044,2.1833587844772775
6,10887,0,0,1,0,0,0,1,0,0,0,0,0,0.43043822325087266,0.31084046135032234,-0.20452860001304574,0.5659035347767074,0.60483898169127,0.636830179358935
4,4086,0,0,1,0,0,0,1,0,0,0,0,0,-0.006360681116173798,0.24175911124016325,-0.6461551435742912,0.15837592667476674,0.19557427936864788,0.20723890015939514
5,1931,0,0,1,0,0,0,0,0,0,1,0,0,-0.42235963765621826,0.31084046135032234,-1.0877816871355366,-0.3200260480535984,-0.2746447403211727,-0.2653115069600984
6,7708,0,0,1,0,0,0,0,0,1,0,0,0,0.4720381189048771,-0.03456628920046833,-0.6461551435742912,0.627918605574829,0.7093320971778961,0.651149888665586
4,6290,0,0,0,1,0,0,0,0,1,0,0,0,0.40963827542387043,0.37992181146047654,0.23709794354819969,0.5747628306050102,0.4829303469568716,0.5795513421323297
2,1050,1,0,0,0,0,0,0,0,1,0,0,0,-0.6303591159262404,2.245118264434748,0.6787244871094451,-0.6655385853574174,-0.6752016830199087,-0.43714801863991376
2,1160,1,0,0,0,0,0,0,0,1,0,0,0,-0.6095591680992382,1.8997115138839575,-0.6461551435742912,-0.6035235145592965,-0.6403706445243664,-0.4228283093332627
2,874,0,0,1,0,0,0,0,1,0,0,0,0,-0.8799584898502669,-0.5181357399715772,-0.6461551435742912,-0.9224581643782062,-0.8841879139931617,-0.9669772629860126
3,6925,0,1,0,0,0,0,0,1,0,0,0,0,0.6592376493478972,1.4161420631128487,-0.20452860001304574,0.7519487471710716,0.7528708952973245,0.9518637841052636
2,2281,0,0,0,0,1,0,0,0,1,0,0,0,-0.21436015938619613,0.656247211901113,-1.0877816871355366,-0.09854365234602197,-0.0743662689718043,-0.007556739440374484
2,5851,0,0,0,0,1,1,0,0,0,0,0,0,0.40963827542387043,1.0016539624519036,1.1203510306706905,0.5038884639785858,0.5264691450762993,0.651149888665586
2,5748,0,0,1,0,0,0,0,0,0,0,1,0,0.555237910212886,-0.17272898942078657,-0.20452860001304574,0.7342301555144658,0.735455376049553,0.7227484351988424
2,4295,1,0,0,0,0,0,0,0,1,0,0,0,0.40963827542387043,3.074094465756648,0.23709794354819969,0.45073268900876773,0.3523139525985886,0.808666691038751
3,5702,0,0,0,0,1,0,0,0,1,0,0,0,0.40963827542387043,0.8634912622315855,0.6787244871094451,0.5481849431201017,0.5700079431957277,0.6797893072788881
4,11067,0,0,1,0,0,0,0,0,0,0,1,0,1.5536354059089923,0.103596411019845,-1.0877816871355366,1.5227074842334378,1.4669071844559405,1.524652156371317
6,636,0,0,1,0,0,0,0,0,0,1,0,0,-1.0463580724662849,0.1726777611300041,-0.6461551435742912,-1.2679707016820259,-1.2237905393246993,-1.2390517398123875
3,1572,0,0,1,0,0,0,0,1,0,0,0,0,-0.5471593246182315,-0.3108916896411048,-0.20452860001304574,-0.4086190063366287,-0.4313844135511126,-0.45146772794656537
3,6279,0,0,0,1,0,0,0,0,0,0,1,0,1.0128367624069348,0.31084046135032234,-0.20452860001304574,1.1240391719598,1.0663502417572044,1.1523397143983816
2,7956,0,0,0,0,1,0,0,1,0,0,0,0,0.9296369710989258,-0.2418103395309457,-0.6461551435742912,1.0354462136767697,1.0402269628855483,1.009142621331869
2,5544,0,1,0,0,0,1,0,0,0,0,0,0,0.43043822325087266,2.3141996145449024,-0.20452860001304574,0.49502916815028286,0.5003458662046432,0.808666691038751
1,3599,0,0,0,1,0,0,0,0,0,0,0,1,0.4512381710778749,0.587165861790954,1.1203510306706905,0.6013407180899196,0.5613001835718415,0.665469597972237
6,1207,0,0,0,0,1,0,0,0,1,0,0,0,-0.7759587507152559,0.37992181146047654,0.6787244871094451,-0.8604430935800852,-0.7971103177543063,-0.7951407513061967
3,707,0,0,1,0,0,0,0,0,0,1,0,0,-0.8591585420232647,0.37992181146047654,-1.0877816871355366,-0.9490360518631155,-0.9103111928648185,-0.8953787164527562
3,6416,0,0,0,1,0,0,0,0,0,1,0,0,0.8256372319639146,0.5180845116807948,0.23709794354819969,0.9114160720805263,0.8573640107839514,0.980503202718567
1,16462,0,0,0,0,1,0,1,0,0,0,0,0,2.4896330581240917,-1.5543559916239493,0.23709794354819969,2.151717488042955,2.1983589928623277,1.9256040169575528
3,1112,0,0,0,1,0,0,1,0,0,0,0,0,-0.8799584898502669,0.31084046135032234,0.6787244871094451,-0.9490360518631155,-0.9712655102320178,-0.93833784437271
1,12380,0,0,0,1,0,0,0,0,0,0,0,1,2.5520329016050978,-0.10364763931062745,0.23709794354819969,2.133998896386349,2.067742598504044,2.0974405286373687
1,13908,0,0,0,1,0,0,0,0,1,0,0,0,2.614432745086105,-0.7253797903020497,0.23709794354819969,2.1605767838712575,2.180943473614557,2.068801110024067
5,995,0,0,0,1,0,0,0,0,1,0,0,0,-0.9631582811582757,-0.379973039751259,0.6787244871094451,-1.0996440809442674,-1.1192974238380724,-1.1531334839724796
2,803,0,0,1,0,0,1,0,0,0,0,0,0,-0.9631582811582757,-0.17272898942078657,-1.9710347742580274,-1.073066193459358,-1.0757586257186447,-1.095854646745875
1,4688,0,0,0,1,0,0,1,0,0,0,0,0,0.43043822325087266,0.7944099121214264,0.6787244871094451,0.5570442389484045,0.49163810658075696,0.636830179358935
3,935,0,0,0,0,1,0,0,0,0,0,1,0,-0.6927589594072471,1.0016539624519036,-0.6461551435742912,-0.727553656155539,-0.6664939233960225,-0.5946648210130787
6,11503,0,0,1,0,0,0,0,0,1,0,0,0,0.9088370232719236,0.24175911124016325,-0.6461551435742912,0.9911497345352546,1.0141036840138913,1.0521017492518232
3,3249,0,0,1,0,0,0,1,0,0,0,0,0,-0.08956047242418273,-0.17272898942078657,-0.6461551435742912,0.13179803918985736,0.1520354812492202,0.12132064431948716
2,11957,0,0,0,1,0,0,0,1,0,0,0,0,1.4704356146009834,-0.7944611404122088,1.561977574231936,1.4784110050919226,1.4146606267126274,1.3384959353848498
4,11605,0,0,0,0,1,0,0,0,0,1,0,0,1.5952353015629968,0.7253285620112673,1.1203510306706905,1.4341145259504076,1.4756149440798265,1.5819309935979222
3,1845,0,0,0,1,0,1,0,0,0,0,0,0,-0.6303591159262404,0.7253285620112673,0.23709794354819969,-0.5946642187309928,-0.6229551252765948,-0.5373859837864734
5,6678,0,0,1,0,0,0,0,0,0,0,1,0,0.7840373363099101,0.656247211901113,-1.0877816871355366,0.8494010012824055,0.9096105685272645,0.980503202718567
1,4576,0,0,0,0,1,0,1,0,0,0,0,0,0.40963827542387043,-0.7944611404122088,1.1203510306706905,0.5216070556351923,0.5700079431957277,0.45067395837246743
2,2579,0,0,0,1,0,1,0,0,0,0,0,0,-0.15196031590518944,0.5180845116807948,0.6787244871094451,0.007767897593614828,-0.05695074972403355,0.03540238847957919
1,9973,0,0,1,0,0,0,0,0,0,0,1,0,1.616035249389999,-0.5872170900817364,0.6787244871094451,1.5404260758900443,1.5714002999425674,1.4816930284513625
3,4315,0,0,0,1,0,0,0,0,0,0,0,1,0.638437701520895,-1.2780305911833179,1.1203510306706905,0.92027536790883,0.8399484915361799,0.7084287258921913
2,2578,0,0,0,0,1,0,1,0,0,0,0,0,-0.17276026373219167,0.24175911124016325,-0.20452860001304574,-0.04538787737620317,0.0040035676431656566,0.006762969866276528
3,6288,0,0,0,0,1,0,0,1,0,0,0,0,0.43043822325087266,-0.6562984401918955,0.23709794354819969,0.6190593097465262,0.6483777798106977,0.5509119235190271
2,572,0,0,1,0,0,0,0,0,0,0,1,0,-0.983958228985278,-0.17272898942078657,-0.20452860001304574,-1.1085033767725703,-1.1192974238380724,-1.1388137746658287
3,1694,0,0,1,0,0,0,1,0,0,0,0,0,-0.5887592202722359,-0.3108916896411048,-0.20452860001304574,-0.4617747813064475,-0.48363097129442567,-0.5087465651731707
4,5294,0,0,0,1,0,0,0,0,0,1,0,0,0.43043822325087266,0.656247211901113,0.23709794354819969,0.5747628306050102,0.5438846643240708,0.651149888665586
7,891,0,0,1,0,0,0,0,0,1,0,0,0,-1.0255581246392824,0.1726777611300041,-1.529408230696782,-1.22367422254051,-1.188959500829157,-1.196092611892434
4,1577,0,0,0,1,0,0,0,0,0,1,0,0,-0.5887592202722359,-1.7616000419544218,1.1203510306706905,-0.4174783021649323,-0.44879993279888336,-0.6233042396263814
0,6303,0,0,1,0,0,1,0,0,0,0,0,0,1.116836501541946,-0.03456628920046833,-1.0877816871355366,1.2214914260711338,1.162135597619946,1.195298842318336
2,6190,0,0,0,0,1,0,0,0,1,0,0,0,0.8464371797909168,0.31084046135032234,1.1203510306706905,0.8582602971107084,0.8573640107839514,0.9089046561853094
2,15707,0,0,0,1,0,0,0,0,0,0,1,0,2.5104330059510933,0.4490031615706357,1.561977574231936,2.0099687547901057,1.9545417233935325,2.068801110024067
5,779,0,0,1,0,0,0,1,0,0,0,0,0,-1.0463580724662849,0.37992181146047654,-1.485245576340657,-1.2945485891669346,-1.2237905393246993,-1.2247320305057365
6,3692,0,0,0,0,1,0,0,1,0,0,0,0,-0.1935602115591939,0.034515060909685875,0.23709794354819969,-0.09854365234602197,-0.013411951604605104,-0.050515867360328794
3,2234,0,1,0,0,0,0,0,0,0,0,1,0,-0.21436015938619613,-1.6234373417341084,-0.20452860001304574,0.025486489250220568,0.06495788501036487,-0.15075383250688779
3,7280,0,0,0,1,0,1,0,0,0,0,0,0,0.5344379623858838,-1.4852746415137903,1.1203510306706905,0.8582602971107084,0.813825212664523,0.636830179358935
1,574,0,0,0,0,1,1,0,0,0,0,0,0,-1.0463580724662849,1.070735312562058,-0.20452860001304574,-1.2768299975103288,-1.2934526163157838,-1.196092611892434
1,3662,0,0,0,1,0,0,1,0,0,0,0,0,0.2016387971538483,-0.6562984401918955,1.1203510306706905,0.41529550569555546,0.4393915488374439,0.35043599322590846
1,4579,0,0,0,1,0,0,1,0,0,0,0,0,0.40963827542387043,0.656247211901113,0.23709794354819969,0.5924814222616168,0.5177613854524139,0.651149888665586
4,921,0,0,0,1,0,0,0,0,1,0,0,0,-0.7967586985422581,-0.5872170900817364,0.23709794354819969,-0.825005910266873,-0.7884025581304209,-0.8667392978394536
1,16914,0,0,1,0,0,0,0,0,0,0,0,1,3.800029771225231,0.24175911124016325,-0.20452860001304574,2.736431012710957,2.729532329919348,2.7991062846632837
1,568,0,0,1,0,0,0,0,1,0,0,0,0,-0.8799584898502669,-0.3108916896411048,-1.0877816871355366,-0.9490360518631155,-0.9190189524887039,-0.9669772629860126
3,4424,0,0,0,1,0,0,0,0,1,0,0,0,0.2016387971538483,-1.2089492410731586,0.6787244871094451,0.49502916815028286,0.4219760295896732,0.30747686530595414
2,5287,0,0,1,0,0,0,0,0,0,1,0,0,0.3888383275968682,-0.44905438986141816,-0.6461551435742912,0.6190593097465262,0.6309622605629261,0.565231632825678
2,5583,0,0,1,0,0,0,0,0,0,1,0,0,0.6176377536938927,0.656247211901113,-0.20452860001304574,0.7608080429993744,0.7702864145450953,0.8659455282653563
2,11943,0,0,1,0,0,0,0,1,0,0,0,0,1.5744353537359945,0.656247211901113,-0.20452860001304574,1.4163959342938008,1.4320761459603981,1.5389718656779678
2,2230,0,0,0,0,1,0,0,1,0,0,0,0,-0.21436015938619613,0.034515060909685875,0.23709794354819969,-0.0631064690328097,-0.022119711228491257,-0.036196158053677145
3,772,0,0,0,0,1,0,0,0,1,0,0,0,-0.8383585941962625,0.103596411019845,0.6787244871094451,-0.9490360518631155,-0.9103111928648185,-0.9240181350660589
3,2066,0,0,1,0,0,1,0,0,0,0,0,0,-0.5055594289642269,-0.5872170900817364,-0.6461551435742912,-0.33774463971020413,-0.3791378558077996,-0.4228283093332627
1,7539,0,0,0,1,0,0,0,0,0,0,1,0,1.5120355102549878,0.24175911124016325,0.6787244871094451,1.4252552301221038,1.4146606267126274,1.4673733191447116
2,5424,0,0,0,1,0,0,0,0,1,0,0,0,0.7008375450019012,0.656247211901113,0.23709794354819969,0.831682409625799,0.7702864145450953,0.8945849468786583
5,899,0,0,0,0,1,0,0,0,0,1,0,0,-0.8175586463692603,0.31084046135032234,0.23709794354819969,-0.9135988685499032,-0.8754801543692763,-0.8667392978394536
3,3795,0,1,0,0,0,0,0,0,0,0,0,1,0.4720381189048771,1.3470607130026944,-0.6461551435742912,0.6013407180899196,0.5264691450762993,0.7513878538121457
4,2193,0,0,1,0,0,0,0,1,0,0,0,0,-0.48475948113722495,-0.5181357399715772,-0.6461551435742912,-0.33774463971020413,-0.3007680191928288,-0.37986918141330905
1,3822,0,0,0,1,0,0,0,1,0,0,0,0,0.22243874498085053,0.5180845116807948,-0.6461551435742912,0.41529550569555546,0.3523139525985886,0.45067395837246743
2,2799,0,0,1,0,0,1,0,0,0,0,0,0,-0.047960576770178266,0.103596411019845,-0.20452860001304574,0.14951663084646388,0.09978892350590715,0.1356403536261388
1,593,0,1,0,0,0,1,0,0,0,0,0,0,-1.0255581246392824,1.4852234132230078,-0.20452860001304574,-1.2502521100254194,-1.2760370970680122,-1.1388137746658287
3,1150,0,0,1,0,0,0,1,0,0,0,0,0,-0.8383585941962625,-0.2418103395309457,-0.20452860001304574,-0.8515837977517816,-0.8667723947453909,-0.8953787164527562
3,6516,0,0,0,0,1,0,1,0,0,0,0,0,0.43043822325087266,1.070735312562058,0.23709794354819969,0.5659035347767074,0.5264691450762993,0.6941090165855404
2,4401,0,0,1,0,0,0,0,1,0,0,0,0,0.2016387971538483,-0.7253797903020497,-0.20452860001304574,0.41529550569555546,0.4393915488374439,0.3361162839192568
1,4186,0,0,0,0,1,0,1,0,0,0,0,0,0.32643848411586146,0.587165861790954,1.1203510306706905,0.4595919848370706,0.5003458662046432,0.565231632825678
3,3595,0,0,1,0,0,1,0,0,0,0,0,0,-0.047960576770178266,-0.03456628920046833,-0.20452860001304574,0.11407944753325162,0.1607432408731056,0.1356403536261388
1,1715,0,0,0,0,1,0,0,0,1,0,0,0,-0.21436015938619613,1.139816662672217,-0.20452860001304574,-0.10740294817432483,-0.1440283459628889,0.006762969866276528
3,1941,0,0,1,0,0,0,1,0,0,0,0,0,-0.4431595854832205,-1.0707865408528403,0.6787244871094451,-0.24029238559887103,-0.22239818257785887,-0.3512297628000064
2,2425,0,0,0,0,1,0,0,0,0,0,1,0,-0.027160628943176033,0.5180845116807948,-0.20452860001304574,0.13179803918985736,0.14332772162533483,0.20723890015939514
4,8830,0,0,1,0,0,0,0,0,1,0,0,0,0.9088370232719236,-0.17272898942078657,-0.6461551435742912,1.0443055095050726,1.0663502417572044,1.037782039945171
1,3216,0,0,0,1,0,0,0,0,0,0,0,1,0.6176377536938927,-1.2089492410731586,0.23709794354819969,0.9114160720805263,0.7964096934167523,0.6941090165855404
0,5993,1,0,0,0,0,0,0,0,0,1,0,0,2.1152339972380525,3.8339893169683834,0.23709794354819969,1.55814466754665,1.5017382229514826,2.140399656557323
2,953,0,0,0,0,1,0,1,0,0,0,0,0,-0.8175586463692603,1.070735312562058,-0.20452860001304574,-0.9047395727216003,-0.9364344717364755,-0.8094604606128483
3,1178,0,0,0,0,1,0,0,0,0,1,0,0,-0.6927589594072471,-3.1432270441575847,1.1203510306706905,-0.4972119646196597,-0.46621545204665493,-0.8237801699194993
2,12196,0,0,0,0,1,0,0,0,0,0,0,1,2.4896330581240917,0.31084046135032234,0.6787244871094451,1.9302350923353784,1.937126204145761,1.9972025634908104
4,2851,0,0,1,0,0,1,0,0,0,0,0,0,-0.2975599506942048,0.24175911124016325,-0.6461551435742912,-0.17827731480074938,-0.15273610558677428,-0.13643412320023612
6,984,0,0,1,0,0,0,1,0,0,0,0,0,-0.983958228985278,-0.17272898942078657,-0.6461551435742912,-1.1350812642574797,-1.0931741449664154,-1.1388137746658287
2,4314,0,0,0,1,0,0,0,0,0,0,1,0,0.555237910212886,-0.7253797903020497,1.561977574231936,0.7608080429993744,0.7006243375540108,0.636830179358935
3,9580,0,0,1,0,0,0,0,0,1,0,0,0,1.0752366058879415,-0.44905438986141816,-0.20452860001304574,1.2303507218994367,1.1534278379960605,1.1380200050917306
4,17197,0,0,0,1,0,0,0,0,1,0,0,0,1.8864345711410277,0.37992181146047654,0.23709794354819969,1.691034104971196,1.6236468576858811,1.7251280866644347
1,523,0,0,0,1,0,0,0,0,1,0,0,0,-1.0255581246392824,0.034515060909685875,0.6787244871094451,-1.2413928141971164,-1.2586215778202414,-1.2533714491190393
1,14744,0,0,1,0,0,0,0,0,1,0,0,0,3.1136314929341578,-0.2418103395309457,-0.20452860001304574,2.4529335462052586,2.3812219449639254,2.3981544240770463
7,874,0,0,1,0,0,0,0,1,0,0,0,0,-1.0255581246392824,0.37992181146047654,-0.20452860001304574,-1.2768299975103288,-1.2237905393246993,-1.2247320305057365
1,7459,1,0,0,0,0,0,1,0,0,0,0,0,1.4496356667739811,2.7977690653160114,-0.20452860001304574,1.265787905212649,1.1882588764916029,1.6535295401311785
2,705,0,0,0,1,0,0,0,1,0,0,0,0,-0.983958228985278,-0.5872170900817364,0.6787244871094451,-1.1439405600857826,-1.1541284623336145,-1.210412321199085
3,449,0,0,0,0,1,0,0,0,0,0,1,0,-1.0047581768122802,0.8634912622315855,-0.20452860001304574,-1.2502521100254194,-1.1976672604530423,-1.1531334839724796
5,1690,0,1,0,0,0,0,0,0,1,0,0,0,-0.6303591159262404,-0.379973039751259,2.577718624422799,-0.6035235145592965,-0.5794163271571672,-0.6376239489330323
4,1199,0,0,0,0,1,1,0,0,0,0,0,0,-0.7759587507152559,-0.379973039751259,0.23709794354819969,-0.8161466144385693,-0.7535715196348787,-0.8237801699194993
6,1088,0,1,0,0,0,0,1,0,0,0,0,0,-0.8383585941962625,-1.6234373417341084,1.561977574231936,-0.8338652060951759,-0.7971103177543063,-0.9812969722926642
1,3013,0,0,1,0,0,0,1,0,0,0,0,0,0.014439266710828437,-1.1398678909629996,-0.20452860001304574,0.2912653640993129,0.30877515447916015,0.16427977223944146
1,3054,1,0,0,0,0,0,0,0,0,0,1,0,0.43043822325087266,3.005013115646484,0.23709794354819969,0.41529550569555546,0.2565285967358471,0.7227484351988424
1,5871,0,1,0,0,0,1,0,0,0,0,0,0,0.7840373363099101,-1.416193291403631,1.561977574231936,0.9645718470503452,0.9879804051422345,0.7800272724254477
2,526,0,0,0,0,1,0,1,0,0,0,0,0,-1.0463580724662849,0.7944099121214264,-0.20452860001304574,-1.3211264766518438,-1.2586215778202414,-1.2247320305057365
3,5942,0,0,0,1,0,0,0,1,0,0,0,0,0.5344379623858838,-0.379973039751259,-0.20452860001304574,0.7962452263125868,0.6483777798106977,0.6797893072788881
4,961,0,0,1,0,0,0,0,0,1,0,0,0,-0.8175586463692603,-0.6562984401918955,-0.20452860001304574,-0.7984280227819636,-0.8232335966259632,-0.8810590071461046
4,696,0,0,0,0,1,0,0,0,1,0,0,0,-0.9007584376772692,-2.383332192945849,2.003604117793181,-0.9047395727216003,-0.8667723947453909,-1.1244940653591775
3,16807,0,0,0,0,1,0,0,0,1,0,0,0,1.9280344667950322,0.7944099121214264,0.23709794354819969,1.6290190341730746,1.6584778961814235,1.78240692389104
2,5749,0,0,0,1,0,0,1,0,0,0,0,0,0.43043822325087266,-0.5181357399715772,0.6787244871094451,0.6456371972314348,0.60483898169127,0.565231632825678
3,4773,0,0,1,0,0,0,0,0,1,0,0,0,0.2016387971538483,-0.03456628920046833,-0.6461551435742912,0.39757691403894974,0.44809930846132934,0.4220345397591648
6,2070,0,0,1,0,0,0,0,0,1,0,0,0,-0.6303591159262404,0.31084046135032234,-0.6461551435742912,-0.5503677395894777,-0.5620008079093964,-0.5230662744798217
2,772,0,0,1,0,0,1,0,0,0,0,0,0,-0.8383585941962625,0.034515060909685875,-1.0877816871355366,-0.8870209810649938,-0.840649115873734,-0.8667392978394536
3,3002,0,0,0,1,0,1,0,0,0,0,0,0,-0.1935602115591939,0.24175911124016325,1.1203510306706905,-0.05424717320450683,-0.022119711228491257,-0.007556739440374484
2,593,0,0,0,1,0,0,0,0,1,0,0,0,-1.0255581246392824,-0.03456628920046833,-1.0877816871355366,-1.2059556308839043,-1.1976672604530423,-1.210412321199085
2,6112,0,0,0,1,0,1,0,0,0,0,0,0,0.555237910212886,-1.0707865408528403,-1.0877816871355366,0.831682409625799,0.7789941741689808,0.665469597972237
1,3612,0,0,0,1,0,0,1,0,0,0,0,0,0.40963827542387043,-1.2780305911833179,-1.0877816871355366,0.6544964930597384,0.5700079431957277,0.45067395837246743
2,5096,1,0,0,0,0,1,0,0,0,0,0,0,0.40963827542387043,3.8339893169683834,-0.20452860001304574,0.36213973072573746,0.2565285967358471,0.7943469817320987
6,1580,0,0,0,0,1,0,0,0,0,0,1,0,-0.5055594289642269,0.4490031615706357,-0.6461551435742912,-0.44405618964984095,-0.4052611346794557,-0.37986918141330905
7,999,0,0,1,0,0,0,0,1,0,0,0,0,-0.9631582811582757,0.034515060909685875,-1.0877816871355366,-1.1085033767725703,-1.0757586257186447,-1.095854646745875
3,1746,0,0,1,0,0,0,1,0,0,0,0,0,-0.6303591159262404,0.7253285620112673,-0.20452860001304574,-0.5503677395894777,-0.6142473656527094,-0.5087465651731707
2,2610,0,0,1,0,0,0,0,1,0,0,0,0,-0.1935602115591939,-0.17272898942078657,-0.6461551435742912,-0.04538787737620317,0.012711327267051035,-0.036196158053677145
3,625,0,0,0,0,1,0,0,1,0,0,0,0,-1.0255581246392824,0.656247211901113,-0.20452860001304574,-1.2768299975103288,-1.2237905393246993,-1.196092611892434
3,8294,0,0,0,1,0,0,0,0,1,0,0,0,0.8464371797909168,-1.0017051907426862,1.1203510306706905,1.0177276220201632,0.9444416070228068,0.851625818958704
4,1235,0,0,0,1,0,1,0,0,0,0,0,0,-0.7967586985422581,-0.6562984401918955,1.1203510306706905,-0.7718501352970542,-0.7884025581304209,-0.852419588532802
1,4644,0,0,0,1,0,0,0,1,0,0,0,0,0.555237910212886,0.034515060909685875,0.6787244871094451,0.7342301555144658,0.68320881830624,0.7227484351988424
4,391,0,0,0,0,1,0,0,0,1,0,0,0,-1.171157759428298,-0.379973039751259,-0.6461551435742912,-1.5426088723594205,-1.4937310876651515,-1.5540853445587168
1,14267,0,0,1,0,0,0,0,0,0,0,1,0,2.780832327702123,-0.7253797903020497,-0.20452860001304574,2.3554812920939256,2.259313310229527,2.197678493783928
3,1728,0,0,1,0,0,0,0,0,1,0,0,0,-0.48475948113722495,0.034515060909685875,-0.6461551435742912,-0.3466039355385078,-0.38784561543168494,-0.3655494721066574
3,6108,0,0,0,0,1,0,0,0,1,0,0,0,0.43043822325087266,0.9325726123417446,1.1203510306706905,0.5481849431201017,0.49163810658075696,0.651149888665586
1,4478,0,0,0,0,1,0,1,0,0,0,0,0,0.4512381710778749,1.070735312562058,0.6787244871094451,0.6013407180899196,0.5003458662046432,0.6941090165855404
1,13872,0,0,0,1,0,0,0,0,0,1,0,0,2.9264319624911383,-1.89976274217474,0.6787244871094451,2.4529335462052586,2.3638064257161546,2.0974405286373687
2,6785,0,0,1,0,0,0,0,0,0,1,0,0,0.9712368667529303,-0.7944611404122088,-0.20452860001304574,1.1771949469296188,1.0924735206288614,1.02346233063852
5,1076,0,0,1,0,0,0,0,0,1,0,0,0,-0.8175586463692603,-0.3108916896411048,-0.6461551435742912,-0.8604430935800852,-0.8580646351215055,-0.8953787164527562
2,525,0,0,1,0,0,0,0,0,0,0,0,1,-0.8799584898502669,0.1726777611300041,-1.529408230696782,-0.9578953476914184,-0.9103111928648185,-0.9240181350660589
5,842,0,0,1,0,0,0,1,0,0,0,0,0,-1.0047581768122802,0.37992181146047654,-0.6461551435742912,-1.214814926712207,-1.1715439815813853,-1.1674531932791312
1,8108,0,1,0,0,0,1,0,0,0,0,0,0,1.4496356667739811,1.139816662672217,0.6787244871094451,1.2923657926975585,1.3101675112260005,1.4816930284513625
1,13850,0,0,0,1,0,0,0,0,0,1,0,0,2.531232953778096,0.587165861790954,0.6787244871094451,2.0276873464467116,1.937126204145761,2.0974405286373687
1,6455,1,0,0,0,0,0,0,1,0,0,0,0,1.34563592763897,1.8306301637738034,0.23709794354819969,1.265787905212649,1.1882588764916029,1.4960127377580135
2,4766,0,0,0,0,1,0,0,0,0,0,1,0,0.680037597174899,-0.17272898942078657,1.1203510306706905,0.831682409625799,0.8486562511600653,0.8229864003454019
2,3145,0,0,1,0,0,0,0,0,1,0,0,0,-0.21436015938619613,-0.10364763931062745,-1.0877816871355366,-0.027669285719597436,0.012711327267051035,-0.02187644874702613
2,851,0,0,1,0,0,1,0,0,0,0,0,0,-0.9215583855042714,-0.10364763931062745,-0.6461551435742912,-1.028769714317843,-1.0496353468469877,-1.0528955188259206
2,2901,0,0,0,1,0,0,0,1,0,0,0,0,-0.006360681116173798,0.656247211901113,0.23709794354819969,0.14951663084646388,0.1607432408731056,0.2358783187726978
6,737,0,0,0,0,1,0,0,0,1,0,0,0,-1.0463580724662849,0.587165861790954,2.003604117793181,-1.3565636599650561,-1.2934526163157838,-1.2820108677323419
3,866,0,0,0,1,0,0,1,0,0,0,0,0,-0.983958228985278,-0.7944611404122088,0.23709794354819969,-1.1085033767725703,-1.1280051834619578,-1.196092611892434
5,887,0,0,1,0,0,0,1,0,0,0,0,0,-0.9215583855042714,0.1726777611300041,-1.529408230696782,-1.0464883059744494,-0.9973887891036747,-1.0099363909059669
3,952,0,0,1,0,0,0,0,0,0,0,1,0,-0.7135589072342492,0.37992181146047654,0.6787244871094451,-0.7009757686706297,-0.7274482407632217,-0.6805830768529867
5,1058,0,0,0,0,1,0,0,1,0,0,0,0,-0.8591585420232647,1.208898012782376,0.23709794354819969,-0.9667546435197213,-0.9886810294797885,-0.8667392978394536
3,706,0,0,0,1,0,0,0,1,0,0,0,0,-0.9423583333312736,-0.2418103395309457,0.6787244871094451,-1.073066193459358,-1.032219827599217,-1.0815349374392231
5,1008,0,0,1,0,0,0,0,1,0,0,0,0,-1.0047581768122802,0.1726777611300041,-1.0877816871355366,-1.179377743398995,-1.1802517412052715,-1.1674531932791312
2,461,0,0,0,1,0,0,0,0,0,1,0,0,-1.0047581768122802,0.1726777611300041,0.23709794354819969,-1.2059556308839043,-1.1802517412052715,-1.1817729025857822
6,3363,0,0,1,0,0,0,0,0,0,1,0,0,-0.08956047242418273,0.24175911124016325,-0.6461551435742912,0.06092367256343283,0.1259122023775633,0.12132064431948716
3,706,0,0,0,1,0,0,0,1,0,0,0,0,-0.9423583333312736,0.1726777611300041,0.6787244871094451,-1.0907847851159647,-1.0409275872231023,-1.0528955188259206
2,5351,0,0,0,1,0,1,0,0,0,0,0,0,0.5136380145588816,-0.10364763931062745,1.561977574231936,0.7165115638578593,0.657085539434583,0.6797893072788881
2,4573,0,1,0,0,0,0,1,0,0,0,0,0,0.40963827542387043,1.4852234132230078,-0.20452860001304574,0.5038884639785858,0.5177613854524139,0.7084287258921913
5,11231,0,0,0,1,0,0,0,1,0,0,0,0,0.9088370232719236,0.1726777611300041,-1.0877816871355366,1.070883396989982,0.9879804051422345,1.0664214585584744
